TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          92, -0.0211936824, 0.0061187294, 0.0000000000, 0.0000000000, 0.0000000000, -0.0150705247, 0.0061187294, -0.0211936824, 0.0000000000, -3.4637391202, -2.0339966754, 0.5767945121, 0.3246898537, 3.3851714479, 0.0000000000, 5.0000000000, 10.0000000000, 0.0913736167
          93, -0.0231233367, 0.0084378045, 0.0000000000, 0.0000000000, 0.0000000000, -0.0150125978, 0.0084378045, -0.0231233367, 0.0000000000, -2.7404447060, -2.0355540793, 0.5697759523, 0.3174134874, 3.3815165976, 0.0000000000, 5.0000000000, 10.0000000000, 0.0923464000
          94, -0.0248784253, 0.0110453603, 0.0000000000, 0.0000000000, 0.0000000000, -0.0148392600, 0.0110453603, -0.0248784253, 0.0000000000, -2.2523869391, -2.0362881908, 0.5646368726, 0.3127616090, 3.3782809364, 0.0000000000, 5.0000000000, 10.0000000000, 0.0932783167
          95, -0.0264388990, 0.0138093151, 0.0000000000, 0.0000000000, 0.0000000000, -0.0145488337, 0.0138093151, -0.0264388990, 0.0000000000, -1.9145698997, -2.0362297294, 0.5614252069, 0.3112667247, 3.3754604096, 0.0000000000, 5.0000000000, 10.0000000000, 0.0943299667
          96, -0.0277926201, 0.0166118374, 0.0000000000, 0.0000000000, 0.0000000000, -0.0141435270, 0.0166118374, -0.0277926201, 0.0000000000, -1.6730611677, -2.0354870035, 0.5600110640, 0.3131206029, 3.3729888107, 0.0000000000, 5.0000000000, 10.0000000000, 0.0952442500
          97, -0.0289351427, 0.0193487168, 0.0000000000, 0.0000000000, 0.0000000000, -0.0136285609, 0.0193487168, -0.0289351427, 0.0000000000, -1.4954553856, -2.0342445129, 0.5601326628, 0.3181470522, 3.3707445050, 0.0000000000, 5.0000000000, 10.0000000000, 0.0961566333
          98, -0.0298680378, 0.0219295859, 0.0000000000, 0.0000000000, 0.0000000000, -0.0130109926, 0.0219295859, -0.0298680378, 0.0000000000, -1.3619973415, -2.0327486608, 0.5614241138, 0.3258326357, 3.3685523334, 0.0000000000, 5.0000000000, 10.0000000000, 0.0970554833
          99, -0.0305935055, 0.0242882855, 0.0000000000, 0.0000000000, 0.0000000000, -0.0122991214, 0.0242882855, -0.0305935055, 0.0000000000, -1.2595992200, -2.0312813683, 0.5634399030, 0.3354137009, 3.3661934499, 0.0000000000, 5.0000000000, 10.0000000000, 0.0980785333
         100, -0.0311070394, 0.0264000990, 0.0000000000, 0.0000000000, 0.0000000000, -0.0115021599, 0.0264000990, -0.0311070394, 0.0000000000, -1.1782925282, -2.0301285395, 0.5657032593, 0.3459969793, 3.3634324605, 0.0000000000, 5.0000000000, 10.0000000000, 0.0991050833
         101, -0.0313831232, 0.0283265198, 0.0000000000, 0.0000000000, 0.0000000000, -0.0106289096, 0.0283265198, -0.0313831232, 0.0000000000, -1.1079060694, -2.0295736074, 0.5677590003, 0.3566876133, 3.3600229607, 0.0000000000, 5.0000000000, 10.0000000000, 0.1000031000
         102, -0.0313650117, 0.0302529720, 0.0000000000, 0.0000000000, 0.0000000000, -0.0096836855, 0.0302529720, -0.0313650117, 0.0000000000, -1.0367580295, -2.0299009760, 0.5693964335, 0.3668093935, 3.3557657030, 0.0000000000, 5.0000000000, 10.0000000000, 0.1009390333
         103, -0.0309777961, 0.0322366210, 0.0000000000, 0.0000000000, 0.0000000000, -0.0086671433, 0.0322366210, -0.0309777961, 0.0000000000, -0.9609504684, -2.0312410284, 0.5710478404, 0.3762327782, 3.3508201532, 0.0000000000, 5.0000000000, 10.0000000000, 0.1018786167
         104, -0.0306900148, 0.0305773782, 0.0000000000, 0.0000000000, 0.0000000000, -0.0074719618, 0.0305773782, -0.0306900148, 0.0000000000, -1.0036836598, -2.0334499285, 0.5733792589, 0.3847397019, 3.3458031845, 0.0000000000, 5.0000000000, 10.0000000000, 0.1028689000
         105, -0.0305821296, 0.0269378752, 0.0000000000, 0.0000000000, 0.0000000000, -0.0060936495, 0.0269378752, -0.0305821296, 0.0000000000, -1.1352836593, -2.0327083999, 0.5796395536, 0.3896319964, 3.3478803314, 0.0000000000, 5.0000000000, 10.0000000000, 0.1039119500
         106, -0.0301736809, 0.0243605310, 0.0000000000, 0.0000000000, 0.0000000000, -0.0046158440, 0.0243605310, -0.0301736809, 0.0000000000, -1.2386298500, -2.0313604435, 0.5808959282, 0.3917488142, 3.3498958483, 0.0000000000, 5.0000000000, 10.0000000000, 0.1048672333
         107, -0.0293994780, 0.0228628188, 0.0000000000, 0.0000000000, 0.0000000000, -0.0030841168, 0.0228628188, -0.0293994780, 0.0000000000, -1.2859078418, -2.0345778399, 0.5758824083, 0.3936601976, 3.3442154763, 0.0000000000, 5.0000000000, 10.0000000000, 0.1058453333
         108, -0.0282272520, 0.0220456024, 0.0000000000, 0.0000000000, 0.0000000000, -0.0015003635, 0.0220456024, -0.0282272520, 0.0000000000, -1.2804028403, -2.0390205019, 0.5703999156, 0.3940793946, 3.3379996736, 0.0000000000, 5.0000000000, 10.0000000000, 0.1068057667
         109, -0.0266409381, 0.0215504487, 0.0000000000, 0.0000000000, 0.0000000000, 0.0001378702, 0.0215504487, -0.0266409381, 0.0000000000, -1.2362126864, -2.0437607066, 0.5652817882, 0.3927442184, 3.3329499401, 0.0000000000, 5.0000000000, 10.0000000000, 0.1077999500
         110, -0.0246443657, 0.0211483204, 0.0000000000, 0.0000000000, 0.0000000000, 0.0018260958, 0.0211483204, -0.0246443657, 0.0000000000, -1.1653107810, -2.0489785984, 0.5601359847, 0.3900129275, 3.3285606734, 0.0000000000, 5.0000000000, 10.0000000000, 0.1087899667
         111, -0.0222633901, 0.0207190656, 0.0000000000, 0.0000000000, 0.0000000000, 0.0035511299, 0.0207190656, -0.0222633901, 0.0000000000, -1.0745363973, -2.0548195360, 0.5547920759, 0.3862102899, 3.3243758735, 0.0000000000, 5.0000000000, 10.0000000000, 0.1098011500
         112, -0.0195428915, 0.0202106864, 0.0000000000, 0.0000000000, 0.0000000000, 0.0052934499, 0.0202106864, -0.0195428915, 0.0000000000, -0.9669583276, -2.0613125203, 0.5492695527, 0.3815584935, 3.3201595577, 0.0000000000, 5.0000000000, 10.0000000000, 0.1107614167
         113, -0.0165403677, 0.0196058944, 0.0000000000, 0.0000000000, 0.0000000000, 0.0070303532, 0.0196058944, -0.0165403677, 0.0000000000, -0.8436425987, -2.0684380016, 0.5436506732, 0.3762248759, 3.3157794608, 0.0000000000, 5.0000000000, 10.0000000000, 0.1116823833
         114, -0.0133187173, 0.0189009147, 0.0000000000, 0.0000000000, 0.0000000000, 0.0087387499, 0.0189009147, -0.0133187173, 0.0000000000, -0.7046599325, -2.0761649503, 0.5380119182, 0.3703341081, 3.3111416076, 0.0000000000, 5.0000000000, 10.0000000000, 0.1126289500
         115, -0.0099400647, 0.0180946718, 0.0000000000, 0.0000000000, 0.0000000000, 0.0103972930, 0.0180946718, -0.0099400647, 0.0000000000, -0.5493365564, -2.0844573965, 0.5324010007, 0.3639643972, 3.3061765844, 0.0000000000, 5.0000000000, 10.0000000000, 0.1135852000
         116, -0.0064613421, 0.0171836547, 0.0000000000, 0.0000000000, 0.0000000000, 0.0119878218, 0.0171836547, -0.0064613421, 0.0000000000, -0.3760167585, -2.0932712584, 0.5268379023, 0.3571501460, 3.3008416737, 0.0000000000, 5.0000000000, 10.0000000000, 0.1146206167
         117, -0.0029316688, 0.0161601481, 0.0000000000, 0.0000000000, 0.0000000000, 0.0134961643, 0.0161601481, -0.0029316688, 0.0000000000, -0.1814134833, -2.1025505831, 0.5213276585, 0.3498944876, 3.2951234696, 0.0000000000, 5.0000000000, 10.0000000000, 0.1155985000
         118, 0.0006086031, 0.0150115937, 0.0000000000, 0.0000000000, 0.0000000000, 0.0149123959, 0.0150115937, 0.0006086031, 0.0000000000, 0.0405422015, -2.1122253437, 0.5158774464, 0.3421869514, 3.2890376182, 0.0000000000, 5.0000000000, 10.0000000000, 0.1165032333
         119, 0.0041277823, 0.0137227987, 0.0000000000, 0.0000000000, 0.0000000000, 0.0162305567, 0.0137227987, 0.0041277823, 0.0000000000, 0.3007974077, -2.1222096826, 0.5105145879, 0.3340229373, 3.2826277532, 0.0000000000, 5.0000000000, 10.0000000000, 0.1174233667
         120, 0.0076016918, 0.0122783162, 0.0000000000, 0.0000000000, 0.0000000000, 0.0174480691, 0.0122783162, 0.0076016918, 0.0000000000, 0.6191151703, -2.1323990937, 0.5053040219, 0.3254229178, 3.2759657786, 0.0000000000, 5.0000000000, 10.0000000000, 0.1184778500
         121, 0.0110122554, 0.0106679298, 0.0000000000, 0.0000000000, 0.0000000000, 0.0185648746, 0.0106679298, 0.0110122554, 0.0000000000, 1.0322767051, -2.1426652418, 0.5003661504, 0.3164501308, 3.2691559559, 0.0000000000, 5.0000000000, 10.0000000000, 0.1194008500
         122, 0.0143470981, 0.0089021967, 0.0000000000, 0.0000000000, 0.0000000000, 0.0195821002, 0.0089021967, 0.0143470981, 0.0000000000, 1.6116357024, -2.1528456613, 0.4958938756, 0.3072259956, 3.2623455869, 0.0000000000, 5.0000000000, 10.0000000000, 0.1204410000
         123, 0.0175995995, 0.0070317691, 0.0000000000, 0.0000000000, 0.0000000000, 0.0205006624, 0.0070317691, 0.0175995995, 0.0000000000, 2.5028693601, -2.1627245480, 0.4921591846, 0.2979411853, 3.2557443555, 0.0000000000, 5.0000000000, 10.0000000000, 0.1214305667
         124, 0.0207708514, 0.0051741544, 0.0000000000, 0.0000000000, 0.0000000000, 0.0213197018, 0.0051741544, 0.0207708514, 0.0000000000, 4.0143470191, -2.1720046085, 0.4894945088, 0.2888479485, 3.2496503483, 0.0000000000, 5.0000000000, 10.0000000000, 0.1224314333
         125, 0.0238721642, 0.0035270929, 0.0000000000, 0.0000000000, 0.0000000000, 0.0220355016, 0.0035270929, 0.0238721642, 0.0000000000, 6.7682266864, -2.1802821339, 0.4882025237, 0.2802203165, 3.2444595410, 0.0000000000, 5.0000000000, 10.0000000000, 0.1233541000
         126, 0.0269263414, 0.0023412116, 0.0000000000, 0.0000000000, 0.0000000000, 0.0226417255, 0.0023412116, 0.0269263414, 0.0000000000, 11.5010284973, -2.1870643735, 0.4883695115, 0.2722776607, 3.2406116970, 0.0000000000, 5.0000000000, 10.0000000000, 0.1242917000
         127, 0.0299612843, 0.0018292851, 0.0000000000, 0.0000000000, 0.0000000000, 0.0231312391, 0.0018292851, 0.0299612843, 0.0000000000, 16.3786847688, -2.1919248021, 0.4895756932, 0.2651079113, 3.2383588485, 0.0000000000, 5.0000000000, 10.0000000000, 0.1253171833
         128, 0.0329978712, 0.0020546508, 0.0000000000, 0.0000000000, 0.0000000000, 0.0234983328, 0.0020546508, 0.0329978712, 0.0000000000, 16.0600870098, -2.1947811320, 0.4908040359, 0.2586479928, 3.2374462367, 0.0000000000, 5.0000000000, 10.0000000000, 0.1262639833
         129, 0.0360339753, 0.0028612984, 0.0000000000, 0.0000000000, 0.0000000000, 0.0237399899, 0.0028612984, 0.0360339753, 0.0000000000, 12.5935749895, -2.1961474136, 0.4906710279, 0.2526526761, 3.2368924802, 0.0000000000, 5.0000000000, 10.0000000000, 0.1271990500
         130, 0.0390339452, 0.0039015288, 0.0000000000, 0.0000000000, 0.0000000000, 0.0238556394, 0.0039015288, 0.0390339452, 0.0000000000, 10.0047820847, -2.1970148004, 0.4880367184, 0.2465894074, 3.2352763060, 0.0000000000, 5.0000000000, 10.0000000000, 0.1282040667
         131, 0.0419345186, 0.0047597062, 0.0000000000, 0.0000000000, 0.0000000000, 0.0238458676, 0.0047597062, 0.0419345186, 0.0000000000, 8.8103166814, -2.1982650527, 0.4826787848, 0.2396594649, 3.2315609470, 0.0000000000, 5.0000000000, 10.0000000000, 0.1291142167
         132, 0.0446654379, 0.0051212917, 0.0000000000, 0.0000000000, 0.0000000000, 0.0237102443, 0.0051212917, 0.0446654379, 0.0000000000, 8.7215180597, -2.2001086243, 0.4754917412, 0.2311994665, 3.2257882682, 0.0000000000, 5.0000000000, 10.0000000000, 0.1300441667
         133, 0.0471677661, 0.0048604289, 0.0000000000, 0.0000000000, 0.0000000000, 0.0234459927, 0.0048604289, 0.0471677661, 0.0000000000, 9.7044451897, -2.2020739204, 0.4679436873, 0.2212553517, 3.2189809294, 0.0000000000, 5.0000000000, 10.0000000000, 0.1310377500
         134, 0.0493968221, 0.0040066052, 0.0000000000, 0.0000000000, 0.0000000000, 0.0230484069, 0.0040066052, 0.0493968221, 0.0000000000, 12.3288467887, -2.2035292003, 0.4612167660, 0.2107038880, 3.2123285531, 0.0000000000, 5.0000000000, 10.0000000000, 0.1320059667
         135, 0.0513152909, 0.0026583108, 0.0000000000, 0.0000000000, 0.0000000000, 0.0225127631, 0.0026583108, 0.0513152909, 0.0000000000, 19.3037216448, -2.2040772411, 0.4558057814, 0.2008401732, 3.2065971763, 0.0000000000, 5.0000000000, 10.0000000000, 0.1329346333
         136, 0.0528879947, 0.0009243534, 0.0000000000, 0.0000000000, 0.0000000000, 0.0218364462, 0.0009243534, 0.0528879947, 0.0000000000, 57.2162044184, -2.2035936388, 0.4516597148, 0.1928723541, 3.2021000232, 0.0000000000, 5.0000000000, 10.0000000000, 0.1339484000
         137, 0.0540820887, -0.0010953875, 0.0000000000, 0.0000000000, 0.0000000000, 0.0210206271, -0.0010953875, 0.0540820887, 0.0000000000, -49.3725652219, -2.2020948001, 0.4485088916, 0.1876435359, 3.1989377485, 0.0000000000, 5.0000000000, 10.0000000000, 0.1349473167
         138, 0.0548723209, -0.0032944630, 0.0000000000, 0.0000000000, 0.0000000000, 0.0200704018, -0.0032944630, 0.0548723209, 0.0000000000, -16.6559224415, -2.1996751143, 0.4460816775, 0.1855644494, 3.1971268386, 0.0000000000, 5.0000000000, 10.0000000000, 0.1359627167
         139, 0.0552477773, -0.0055279010, 0.0000000000, 0.0000000000, 0.0000000000, 0.0189931159, -0.0055279010, 0.0552477773, 0.0000000000, -9.9943500356, -2.1965382184, 0.4441464699, 0.1866302859, 3.1965545551, 0.0000000000, 5.0000000000, 10.0000000000, 0.1370773167
         140, 0.0552148727, -0.0076071578, 0.0000000000, 0.0000000000, 0.0000000000, 0.0177943522, -0.0076071578, 0.0552148727, 0.0000000000, -7.2582789116, -2.1930754576, 0.4424570759, 0.1904244002, 3.1968415637, 0.0000000000, 5.0000000000, 10.0000000000, 0.1381001833
         141, 0.0547788281, -0.0094631700, 0.0000000000, 0.0000000000, 0.0000000000, 0.0164680529, -0.0094631700, 0.0547788281, 0.0000000000, -5.7886340597, -2.1899813568, 0.4407992962, 0.1961964810, 3.1972025517, 0.0000000000, 5.0000000000, 10.0000000000, 0.1390475333
         142, 0.0539427341, -0.0111985661, 0.0000000000, 0.0000000000, 0.0000000000, 0.0149975431, -0.0111985661, 0.0539427341, 0.0000000000, -4.8169322256, -2.1882282393, 0.4393536126, 0.2034844345, 3.1965927819, 0.0000000000, 5.0000000000, 10.0000000000, 0.1400460333
         143, 0.0527490224, -0.0126884376, 0.0000000000, 0.0000000000, 0.0000000000, 0.0133915120, -0.0126884376, 0.0527490224, 0.0000000000, -4.1572512051, -2.1878398509, 0.4381778278, 0.2120790128, 3.1949424975, 0.0000000000, 5.0000000000, 10.0000000000, 0.1409674333
         144, 0.0512656559, -0.0135735025, 0.0000000000, 0.0000000000, 0.0000000000, 0.0116710035, -0.0135735025, 0.0512656559, 0.0000000000, -3.7768922132, -2.1876659187, 0.4368952509, 0.2203237063, 3.1935246161, 0.0000000000, 5.0000000000, 10.0000000000, 0.1419153167
         145, 0.0497219661, -0.0122573585, 0.0000000000, 0.0000000000, 0.0000000000, 0.0098218822, -0.0122573585, 0.0497219661, 0.0000000000, -4.0564992872, -2.1869280100, 0.4355739637, 0.2264797958, 3.1934672901, 0.0000000000, 5.0000000000, 10.0000000000, 0.1428588667
         146, 0.0482855582, -0.0079453533, 0.0000000000, 0.0000000000, 0.0000000000, 0.0077737933, -0.0079453533, 0.0482855582, 0.0000000000, -6.0772071782, -2.1846814265, 0.4346868667, 0.2282590005, 3.1961738359, 0.0000000000, 5.0000000000, 10.0000000000, 0.1438531667
         147, 0.0464338192, -0.0053051317, 0.0000000000, 0.0000000000, 0.0000000000, 0.0056132043, -0.0053051317, 0.0464338192, 0.0000000000, -8.7526233026, -2.1835090583, 0.4318002688, 0.2283729507, 3.1976593820, 0.0000000000, 5.0000000000, 10.0000000000, 0.1447753500
         148, 0.0440896299, -0.0048308583, 0.0000000000, 0.0000000000, 0.0000000000, 0.0034340501, -0.0048308583, 0.0440896299, 0.0000000000, -9.1266660069, -2.1878379922, 0.4247493412, 0.2290529743, 3.1915863586, 0.0000000000, 5.0000000000, 10.0000000000, 0.1457168000
         149, 0.0413153393, -0.0054082726, 0.0000000000, 0.0000000000, 0.0000000000, 0.0012411041, -0.0054082726, 0.0413153393, 0.0000000000, -7.6392856725, -2.1937206031, 0.4159768650, 0.2278660059, 3.1841701962, 0.0000000000, 5.0000000000, 10.0000000000, 0.1467165667
         150, 0.0381471758, -0.0062689825, 0.0000000000, 0.0000000000, 0.0000000000, -0.0009648341, -0.0062689825, 0.0381471758, 0.0000000000, -6.0850665901, -2.1992452321, 0.4072789699, 0.2255752691, 3.1785924674, 0.0000000000, 5.0000000000, 10.0000000000, 0.1476893667
         151, 0.0346206447, -0.0070094740, 0.0000000000, 0.0000000000, 0.0000000000, -0.0031800563, -0.0070094740, 0.0346206447, 0.0000000000, -4.9391216074, -2.2051247124, 0.3990951507, 0.2229631184, 3.1736519605, 0.0000000000, 5.0000000000, 10.0000000000, 0.1486629500
         152, 0.0307840921, -0.0074957480, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053927271, -0.0074957480, 0.0307840921, 0.0000000000, -4.1068739544, -2.2118253109, 0.3915688799, 0.2201676638, 3.1684286093, 0.0000000000, 5.0000000000, 10.0000000000, 0.1495989333
         153, 0.0267004863, -0.0077326607, 0.0000000000, 0.0000000000, 0.0000000000, -0.0075831587, -0.0077326607, 0.0267004863, 0.0000000000, -3.4529494408, -2.2193460831, 0.3847842760, 0.2170031450, 3.1627488924, 0.0000000000, 5.0000000000, 10.0000000000, 0.1505787000
         154, 0.0224420127, -0.0077716659, 0.0000000000, 0.0000000000, 0.0000000000, -0.0097271361, -0.0077716659, 0.0224420127, 0.0000000000, -2.8876708091, -2.2275618136, 0.3787576262, 0.2132926768, 3.1566742004, 0.0000000000, 5.0000000000, 10.0000000000, 0.1515428000
         155, 0.0180826793, -0.0076649995, 0.0000000000, 0.0000000000, 0.0000000000, -0.0117993951, -0.0076649995, 0.0180826793, 0.0000000000, -2.3591233435, -2.2363791712, 0.3734293106, 0.2089338384, 3.1502535226, 0.0000000000, 5.0000000000, 10.0000000000, 0.1524718500
         156, 0.0136918395, -0.0074509171, 0.0000000000, 0.0000000000, 0.0000000000, -0.0137761938, -0.0074509171, 0.0136918395, 0.0000000000, -1.8376045989, -2.2457480109, 0.3686811731, 0.2038671085, 3.1434953548, 0.0000000000, 5.0000000000, 10.0000000000, 0.1535206333
         157, 0.0093296504, -0.0071534905, 0.0000000000, 0.0000000000, 0.0000000000, -0.0156369841, -0.0071534905, 0.0093296504, 0.0000000000, -1.3042095169, -2.2556331558, 0.3643755948, 0.1980509718, 3.1364020757, 0.0000000000, 5.0000000000, 10.0000000000, 0.1545042000
         158, 0.0050446399, -0.0067881120, 0.0000000000, 0.0000000000, 0.0000000000, -0.0173653220, -0.0067881120, 0.0050446399, 0.0000000000, -0.7431580270, -2.2659896700, 0.3603998052, 0.1914614717, 3.1290008341, 0.0000000000, 5.0000000000, 10.0000000000, 0.1555070500
         159, 0.0008731009, -0.0063677579, 0.0000000000, 0.0000000000, 0.0000000000, -0.0189491170, -0.0063677579, 0.0008731009, 0.0000000000, -0.1371127684, -2.2767481268, 0.3567027249, 0.1841056076, 3.1213589128, 0.0000000000, 5.0000000000, 10.0000000000, 0.1566016833
         160, -0.0031599764, -0.0059085442, 0.0000000000, 0.0000000000, 0.0000000000, -0.0203803725, -0.0059085442, -0.0031599764, 0.0000000000, 0.5348147172, -2.2878072048, 0.3533152576, 0.1760371017, 3.1135866110, 0.0000000000, 5.0000000000, 10.0000000000, 0.1575340500
         161, -0.0070392700, -0.0054345287, 0.0000000000, 0.0000000000, 0.0000000000, -0.0216545047, -0.0054345287, -0.0070392700, 0.0000000000, 1.2952861920, -2.2990286363, 0.3503513072, 0.1673673922, 3.1058344299, 0.0000000000, 5.0000000000, 10.0000000000, 0.1584878167
         162, -0.0107570540, -0.0049814582, 0.0000000000, 0.0000000000, 0.0000000000, -0.0227694773, -0.0049814582, -0.0107570540, 0.0000000000, 2.1594187200, -2.3102314527, 0.3479863889, 0.1582663222, 3.0982886177, 0.0000000000, 5.0000000000, 10.0000000000, 0.1593993333
         163, -0.0143112824, -0.0045979047, 0.0000000000, 0.0000000000, 0.0000000000, -0.0237249099, -0.0045979047, -0.0143112824, 0.0000000000, 3.1125661060, -2.3211850804, 0.3464102409, 0.1489501458, 3.0911659848, 0.0000000000, 5.0000000000, 10.0000000000, 0.1603065000
         164, -0.0177040712, -0.0043406242, 0.0000000000, 0.0000000000, 0.0000000000, -0.0245213381, -0.0043406242, -0.0177040712, 0.0000000000, 4.0786924080, -2.3316083449, 0.3457494661, 0.1396553494, 3.0846984500, 0.0000000000, 5.0000000000, 10.0000000000, 0.1612679000
         165, -0.0209400476, -0.0042621880, 0.0000000000, 0.0000000000, 0.0000000000, -0.0251596995, -0.0042621880, -0.0209400476, 0.0000000000, 4.9129807556, -2.3411930659, 0.3459636980, 0.1305971959, 3.0790856240, 0.0000000000, 5.0000000000, 10.0000000000, 0.1622654500
         166, -0.0240241592, -0.0043920317, 0.0000000000, 0.0000000000, 0.0000000000, -0.0256409286, -0.0043920317, -0.0240241592, 0.0000000000, 5.4699421562, -2.3496747923, 0.3467527818, 0.1219147910, 3.0743988140, 0.0000000000, 5.0000000000, 10.0000000000, 0.1632039333
         167, -0.0269581169, -0.0047191358, 0.0000000000, 0.0000000000, 0.0000000000, -0.0259654352, -0.0047191358, -0.0269581169, 0.0000000000, 5.7125113951, -2.3569549284, 0.3475324160, 0.1136030258, 3.0704478894, 0.0000000000, 5.0000000000, 10.0000000000, 0.1641097833
         168, -0.0297365033, -0.0051868174, 0.0000000000, 0.0000000000, 0.0000000000, -0.0261325510, -0.0051868174, -0.0297365033, 0.0000000000, 5.7330923510, -2.3632025653, 0.3475531711, 0.1054501096, 3.0667158646, 0.0000000000, 5.0000000000, 10.0000000000, 0.1650604833
         169, -0.0323444844, -0.0057041880, 0.0000000000, 0.0000000000, 0.0000000000, -0.0261404454, -0.0057041880, -0.0323444844, 0.0000000000, 5.6703048206, -2.3688234225, 0.3461440174, 0.0970215427, 3.0624808377, 0.0000000000, 5.0000000000, 10.0000000000, 0.1660174833
         170, -0.0347589498, -0.0061723846, 0.0000000000, 0.0000000000, 0.0000000000, -0.0259866830, -0.0061723846, -0.0347589498, 0.0000000000, 5.6313648837, -2.3742595465, 0.3429707062, 0.0877423010, 3.0571278754, 0.0000000000, 5.0000000000, 10.0000000000, 0.1669598667
         171, -0.0369534295, -0.0065125455, 0.0000000000, 0.0000000000, 0.0000000000, -0.0256692071, -0.0065125455, -0.0369534295, 0.0000000000, 5.6741913935, -2.3797251037, 0.3381726318, 0.0771096835, 3.0504870843, 0.0000000000, 5.0000000000, 10.0000000000, 0.1678574000
         172, -0.0389035141, -0.0066824899, 0.0000000000, 0.0000000000, 0.0000000000, -0.0251870390, -0.0066824899, -0.0389035141, 0.0000000000, 5.8217093844, -2.3851099305, 0.3322620973, 0.0649384233, 3.0429051969, 0.0000000000, 5.0000000000, 10.0000000000, 0.1688436500
         173, -0.0405896905, -0.0066761018, 0.0000000000, 0.0000000000, 0.0000000000, -0.0245404983, -0.0066761018, -0.0405896905, 0.0000000000, 6.0798489438, -2.3901086433, 0.3258598483, 0.0514925698, 3.0350065490, 0.0000000000, 5.0000000000, 10.0000000000, 0.1697270333
         174, -0.0419973447, -0.0065111251, 0.0000000000, 0.0000000000, 0.0000000000, -0.0237312430, -0.0065111251, -0.0419973447, 0.0000000000, 6.4500902459, -2.3944235590, 0.3194517143, 0.0374302109, 3.0273704027, 0.0000000000, 5.0000000000, 10.0000000000, 0.1706537167
         175, -0.0431155280, -0.0062147881, 0.0000000000, 0.0000000000, 0.0000000000, -0.0227625062, -0.0062147881, -0.0431155280, 0.0000000000, 6.9375701312, -2.3978747467, 0.3132921454, 0.0236233894, 3.0203616592, 0.0000000000, 5.0000000000, 10.0000000000, 0.1716000167
         176, -0.0439359512, -0.0058131174, 0.0000000000, 0.0000000000, 0.0000000000, -0.0216395897, -0.0058131174, -0.0439359512, 0.0000000000, 7.5580705089, -2.4004014825, 0.3074367868, 0.0109614481, 3.0141370990, 0.0000000000, 5.0000000000, 10.0000000000, 0.1725552833
         177, -0.0444527549, -0.0053256144, 0.0000000000, 0.0000000000, 0.0000000000, -0.0203704179, -0.0053256144, -0.0444527549, 0.0000000000, 8.3469720780, -2.4020234639, 0.3018255983, 0.0002049313, 3.0087231029, 0.0000000000, 5.0000000000, 10.0000000000, 0.1734323667
         178, -0.0446627823, -0.0047647985, 0.0000000000, 0.0000000000, 0.0000000000, -0.0189659658, -0.0047647985, -0.0446627823, 0.0000000000, 9.3734881871, -2.4028122067, 0.2963591799, -0.0080980369, 3.0040808498, 0.0000000000, 5.0000000000, 10.0000000000, 0.1743916000
         179, -0.0445660691, -0.0041394494, 0.0000000000, 0.0000000000, 0.0000000000, -0.0174404037, -0.0041394494, -0.0445660691, 0.0000000000, 10.7661828209, -2.4028780246, 0.2909485789, -0.0136465044, 3.0001418365, 0.0000000000, 5.0000000000, 10.0000000000, 0.1753088667
         180, -0.0441665095, -0.0034611925, 0.0000000000, 0.0000000000, 0.0000000000, -0.0158109469, -0.0034611925, -0.0441665095, 0.0000000000, 12.7604890646, -2.4023636557, 0.2855377937, -0.0163896468, 2.9968230394, 0.0000000000, 5.0000000000, 10.0000000000, 0.1762039500
         181, -0.0434731138, -0.0027551893, 0.0000000000, 0.0000000000, 0.0000000000, -0.0140976735, -0.0027551893, -0.0434731138, 0.0000000000, 15.7786304401, -2.4014380002, 0.2801030796, -0.0165090198, 2.9940316681, 0.0000000000, 5.0000000000, 10.0000000000, 0.1771753167
         182, -0.0425031090, -0.0020768227, 0.0000000000, 0.0000000000, 0.0000000000, -0.0123238642, -0.0020768227, -0.0425031090, 0.0000000000, 20.4654487004, -2.4002873446, 0.2746390681, -0.0143852327, 2.9916677055, 0.0000000000, 5.0000000000, 10.0000000000, 0.1781163000
         183, -0.0412865697, -0.0015265450, 0.0000000000, 0.0000000000, 0.0000000000, -0.0105165546, -0.0015265450, -0.0412865697, 0.0000000000, 27.0457602829, -2.3991161547, 0.2691541875, -0.0105432196, 2.9896193222, 0.0000000000, 5.0000000000, 10.0000000000, 0.1790355000
         184, -0.0398534851, -0.0011841904, 0.0000000000, 0.0000000000, 0.0000000000, -0.0086971266, -0.0011841904, -0.0398534851, 0.0000000000, 33.6546247227, -2.3982193394, 0.2637388573, -0.0054983070, 2.9876980632, 0.0000000000, 5.0000000000, 10.0000000000, 0.1800612500
         185, -0.0381834040, -0.0009288083, 0.0000000000, 0.0000000000, 0.0000000000, -0.0068512155, -0.0009288083, -0.0381834040, 0.0000000000, 41.1101012140, -2.3982627337, 0.2586910269, 0.0006596206, 2.9853109960, 0.0000000000, 5.0000000000, 10.0000000000, 0.1810015833
