"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
3304	1.030435931274805e+00	-1.683029820144429e-02	1.246155434339639e+00	2.255520899147226e+02	6.473334697988561e+00	2.825091859642834e+05	1.048320373773665e+05	2.930570380363495e+02	1.420436157494051e-01	5.276288140185121e-01	
3305	1.027449855190664e+00	-1.489456569977461e-02	1.246930689648809e+00	2.247740106619013e+02	6.439217482701821e+00	2.828285481921214e+05	1.050211337877541e+05	2.934031241211525e+02	1.497024841806431e-01	5.251709610404869e-01	
3306	-2.916747082455187e-01	3.795331034793525e-01	1.237720624799920e+00	2.435422765509996e+02	1.317182175693022e+01	2.810925451523631e+05	1.028247782446044e+05	2.894046460933968e+02	6.074469752183796e-02	5.778091199148143e-01	
3307	7.486905259992714e-01	-1.118836112149107e+00	1.223224406873404e+00	2.469161342559163e+02	3.499446128407392e+00	2.778200746867113e+05	1.011576886786717e+05	2.880866312003763e+02	-6.776518890463898e-03	5.933030019685280e-01	
3308	1.014264799446490e+00	-4.478681011308661e-03	1.250006259077607e+00	2.178318571169242e+02	4.927646853976547e+00	2.844820185667671e+05	1.061968455131148e+05	2.959577890470616e+02	1.973216928115497e-01	5.054248202216420e-01	
3309	1.046503925687265e+00	-2.307631189282784e-02	1.243346739881567e+00	2.282811023820845e+02	6.260747583216708e+00	2.813895781782490e+05	1.041669471423159e+05	2.918555938820981e+02	1.151058299145824e-01	5.363003915638020e-01	
3310	-2.914641330647120e-01	-2.948442140223196e-01	1.246687369437101e+00	2.391292633172762e+02	4.123012667529361e-01	2.826872383691259e+05	1.039013084534770e+05	2.903312624397666e+02	1.043468114652459e-01	5.615391825834760e-01	
3311	-2.628037054201690e-01	5.496733664036685e-01	1.231452308985168e+00	2.455458236979891e+02	1.238722108305332e+01	2.797826146271482e+05	1.020959876764347e+05	2.888161156562107e+02	3.122689195324385e-02	5.860131062656353e-01	
3312	1.249080136849543e+00	-5.403997364389717e-01	1.224740725888049e+00	2.450443673120060e+02	5.775871072218643e+00	2.777396667678889e+05	1.012847938215992e+05	2.880914929174607e+02	-1.628448841856182e-03	5.881757449015840e-01	
3313	1.258147184973705e+00	-4.695339123298063e-01	1.225774861464030e+00	2.451510517560375e+02	5.818399423415876e+00	2.779349583378520e+05	1.013625744313685e+05	2.880694922685292e+02	1.521856631970470e-03	5.879601013808883e-01	
3314	1.078438026656483e+00	-5.452265207028530e-02	1.240986255974021e+00	2.315429847492307e+02	6.812659152351783e+00	2.795627235846719e+05	1.031773601213159e+05	2.896328284973886e+02	7.502512833190729e-02	5.471165118885569e-01	
3315	-2.931842145631918e-01	-3.419358807059463e-01	1.244677111009735e+00	2.399546601729446e+02	1.139078136444192e-01	2.822816214693543e+05	1.036607307362126e+05	2.901268402258021e+02	9.460282383354107e-02	5.645855197143943e-01	
3316	1.210420211408439e+00	-6.853166507038713e-01	1.223206106271814e+00	2.454132845210282e+02	5.553068689928125e+00	2.775428343703520e+05	1.011645804486915e+05	2.881105686567217e+02	-6.497385300712965e-03	5.897679100913509e-01	
3317	8.856584518542793e-01	-1.071097132373470e+00	1.223007436531130e+00	2.468427184588230e+02	3.926654276446105e+00	2.777527929552144e+05	1.011344163347361e+05	2.880714508613267e+02	-7.719105901626294e-03	5.932629263255731e-01	
3318	1.012475827227200e+00	1.945425230838493e-03	1.249136266681331e+00	1.950363880397106e+02	2.093703130528902e+00	2.815410339475923e+05	1.065252324537865e+05	2.970797284585136e+02	2.106221693673249e-01	4.519032824681191e-01	
3319	6.785366578511118e-02	-9.956805685614899e-01	1.227085066313349e+00	2.462169716871726e+02	1.006229469826968e+00	2.786914409966437e+05	1.015956298679192e+05	2.884235392228665e+02	1.096117344432083e-02	5.893628341792565e-01	
3320	-1.355324959101748e-01	1.618431937569828e-02	1.281475040251408e+00	2.244000471606656e+02	1.335356905632857e+01	2.897199717100456e+05	1.080011867745035e+05	2.935950447698604e+02	2.704019395370486e-01	5.106898036643842e-01	
3321	7.130882380205703e-02	9.938480499106692e-01	1.219354118081353e+00	2.489900518087896e+02	8.916329088086746e+00	2.771951015191608e+05	1.006963311430133e+05	2.876829631599437e+02	-2.546263068986644e-02	6.009308649493065e-01	
3322	-2.846004070873045e-01	-4.546576275646548e-01	1.240623438452582e+00	2.415291725426701e+02	-2.547460963009795e-01	2.814631819396726e+05	1.031809032828207e+05	2.897274800067712e+02	7.516863506342263e-02	5.705400864255482e-01	
3323	-2.778981915120055e-01	4.904250574832209e-01	1.233469614167475e+00	2.449703528512059e+02	1.268392194319529e+01	2.802098428306649e+05	1.023274980662712e+05	2.889976062875386e+02	4.060363058402018e-02	5.835397899998537e-01	
3324	-2.728063138728313e-01	-5.124593871420066e-01	1.238868977130553e+00	2.423406977824213e+02	-3.084633074015518e-01	2.811232669857438e+05	1.029682220249767e+05	2.895397407892413e+02	6.655452246192292e-02	5.734537436152011e-01	
3325	1.046426922627435e+00	2.302863365486919e-02	1.243834983319623e+00	2.227629379524217e+02	1.116918508111994e+00	2.805103278354020e+05	1.042248453450271e+05	2.919031874612143e+02	1.174508491355247e-01	5.228984623697891e-01	
3326	1.051762977180857e+00	2.718815382746840e-02	1.244180804243108e+00	2.254242402153227e+02	9.163686133121344e-01	2.805576904571297e+05	1.040543393505865e+05	2.913446482747671e+02	1.105449381482092e-01	5.295028946981570e-01	
3327	1.008341883425933e+00	-1.036805681292056e-03	1.256808153679598e+00	2.082682743248379e+02	3.808995411832622e+00	2.854862199092489e+05	1.072896660289820e+05	2.973851301601435e+02	2.415836041446623e-01	4.794223531630215e-01	
3328	1.258448173419979e+00	-3.902075953214061e-01	1.227096904548444e+00	2.453724358528386e+02	5.785345796798487e+00	2.782164278925459e+05	1.014680959772587e+05	2.880586995786877e+02	5.795738060904932e-03	5.878658770803082e-01	
3329	-2.865285877321334e-01	4.330039902465780e-01	1.235563538705565e+00	2.443153967875669e+02	1.297715746197887e+01	2.806496203983451e+05	1.025705982182189e+05	2.891932486208833e+02	5.044978300735431e-02	5.808374626951480e-01	
3330	1.099235053460252e+00	6.338192731436450e-02	1.238307712094776e+00	2.324909120179463e+02	-5.967896725545019e-01	2.791708907381536e+05	1.029383161281995e+05	2.895868436663429e+02	6.534326029007587e-02	5.503520333888389e-01	
3331	1.127080150885384e+00	-8.512355498906304e-01	1.222760654749104e+00	2.462248953501883e+02	4.998156083649968e+00	2.775912734294878e+05	1.011160592135599e+05	2.880772914277548e+02	-8.462614335112093e-03	5.919385254354751e-01	
3332	-1.484926969054556e-01	-7.079240130906205e-03	1.277800242570697e+00	2.253990036994277e+02	1.005171167685447e+01	2.889299733934759e+05	1.076042732652543e+05	2.933572986256910e+02	2.543259688737774e-01	5.142486382809962e-01	
3333	1.014264801891083e+00	4.478682701532934e-03	1.249085936596820e+00	1.980125480177432e+02	1.145055951864530e+00	2.813223541008133e+05	1.062507058237502e+05	2.963260625683120e+02	1.995031674993909e-01	4.593819051702556e-01	
3334	-1.662458715042327e-01	-2.339080456059085e-02	1.274458885283388e+00	2.271099182206726e+02	7.175826146657391e+00	2.882562890013546e+05	1.072001895025748e+05	2.930218924849408e+02	2.379595853595753e-01	5.195508587746640e-01	
3335	-1.952591771725601e-01	5.300055923412943e-02	1.264792647409705e+00	2.326539306757006e+02	1.339919141132789e+01	2.864868364747948e+05	1.060071783765651e+05	2.919754174028177e+02	1.896397085708815e-01	5.378834023682643e-01	
3336	-2.609149518105304e-01	1.400043388844693e-01	1.252177574925984e+00	2.386618290450876e+02	1.339208463852940e+01	2.840657606197401e+05	1.044999921787009e+05	2.907238635000492e+02	1.285949707719992e-01	5.584837137451552e-01	
3337	1.041092889916652e+00	-1.907344258647076e-02	1.243048342859145e+00	2.273965129207329e+02	6.048213938239084e+00	2.817447648365218e+05	1.043722836404136e+05	2.925011057547237e+02	1.234224617313275e-01	5.337485935672619e-01	
3338	1.007486916920738e+00	7.762698348687493e-05	1.256722453493080e+00	1.990046288893780e+02	3.158580586466833e+00	2.843074235052843e+05	1.074188218410328e+05	2.977634279174287e+02	2.468147313225858e-01	4.578191735042853e-01	
3339	1.008341884254187e+00	1.036798318942394e-03	1.255087220144129e+00	1.922916528838599e+02	1.916405535590685e+00	2.828191577107028e+05	1.072348849911798e+05	2.976408445904259e+02	2.393648377482288e-01	4.430094420753116e-01	
3340	1.009106848990003e+00	1.724852864838819e-03	1.253440366433637e+00	1.920159752639242e+02	1.524208695390114e+00	2.822570930289531e+05	1.070194367792791e+05	2.974331218821083e+02	2.306386567207259e-01	4.431021505530424e-01	
3341	-2.593969563127831e-01	-1.376936002833746e-01	1.255773582762709e+00	2.355591638697717e+02	2.559577977985336e+00	2.845308521391817e+05	1.049740165137379e+05	2.912063340155378e+02	1.477941190150171e-01	5.483590868398857e-01	
3342	-2.489921948641319e-01	-1.078304123109356e-01	1.257966151486854e+00	2.346142091551860e+02	3.391405899617383e+00	2.849723474216388e+05	1.052358689903550e+05	2.914239103954735e+02	1.583997865826514e-01	5.450285957485024e-01	
3343	-2.495328879911340e-01	1.074153557921782e-01	1.254973522017521e+00	2.372725970469099e+02	1.310874391522686e+01	2.845993431688796e+05	1.048403243738618e+05	2.910208724176796e+02	1.423792594335817e-01	5.536864497019475e-01	
3344	-2.368465224302385e-01	7.810258310469832e-02	1.258084103454864e+00	2.358501610576774e+02	1.263533796775088e+01	2.851944139897046e+05	1.052095269648875e+05	2.913236471942099e+02	1.573328699402133e-01	5.486711637076839e-01	
3345	1.202381076035927e+00	1.776200141919039e-01	1.227182372536795e+00	2.415087108518584e+02	3.921293427382655e-02	2.781158934256464e+05	1.017406049637258e+05	2.888122118835942e+02	1.683302041546631e-02	5.776530564122385e-01	
3346	1.190908039372346e+00	-1.500758264846657e-01	1.229635126560230e+00	2.451044910309918e+02	4.977165667077538e+00	2.794096150839803e+05	1.019884285290897e+05	2.889382142692265e+02	2.687048266761786e-02	5.850772235390455e-01	
3347	1.208325132247923e+00	-1.873270438739677e-01	1.229763646423855e+00	2.461584280063299e+02	5.025969660442066e+00	2.793202570055379e+05	1.018694226849657e+05	2.885709038274953e+02	2.205045408629090e-02	5.879067540854023e-01	
3348	1.220360122847399e+00	2.227732258380187e-01	1.226805415189332e+00	2.447064294642934e+02	3.953910544161949e-01	2.783615481759558e+05	1.015824528805302e+05	2.884518684062406e+02	1.042747313490822e-02	5.858477137706768e-01	
3349	1.250017205158657e+00	-3.291018828379934e-01	1.228253470998933e+00	2.455021444872228e+02	5.712977246940253e+00	2.784533674763280e+05	1.015618850503497e+05	2.880534613599486e+02	9.594425564381283e-03	5.876239029329809e-01	
3350	1.225015168347330e+00	-2.332278641875108e-01	1.229679722865854e+00	2.459927818804666e+02	5.306942934548394e+00	2.789918682488364e+05	1.017501813596641e+05	2.882527940382811e+02	1.722088793968921e-02	5.878896104541632e-01	
3351	1.236949070233202e+00	2.768362302880771e-01	1.226066201748260e+00	2.462478164146576e+02	4.676114522291731e-01	2.782669443379318e+05	1.014152717686934e+05	2.881507693387396e+02	3.656228048227948e-03	5.902017781166619e-01	
3352	1.239328169905129e+00	-2.842692868527431e-01	1.229095767492755e+00	2.456263162484118e+02	5.583601418018152e+00	2.786722997754207e+05	1.016465016031398e+05	2.880958870233193e+02	1.302160349756490e-02	5.874676807088156e-01	
3353	1.248889093074615e+00	3.381569652644788e-01	1.225109602247405e+00	2.467850886131377e+02	3.938110550184286e-01	2.780264919551456e+05	1.012681336853332e+05	2.879573762088730e+02	-2.303225224156733e-03	5.921497838025606e-01	
3354	1.255111118845618e+00	4.039746627206986e-01	1.223776642656085e+00	2.468677880501500e+02	3.509150509389981e-01	2.777048504875139e+05	1.011219808700957e+05	2.878549843055526e+02	-8.222772720935289e-03	5.930987142567081e-01	
3355	1.254555138683754e+00	4.730578892338873e-01	1.222592798971129e+00	2.469914458130627e+02	4.143988336687267e-01	2.774667977031674e+05	1.010071173557277e+05	2.878064275542809e+02	-1.287502678694633e-02	5.940207292068053e-01	
3356	1.245262185457849e+00	5.481567144476320e-01	1.221269109847363e+00	2.470500759466787e+02	5.590476896225981e-01	2.772004122760731e+05	1.008849800543729e+05	2.877699791693381e+02	-1.782188706687471e-02	5.948440794893277e-01	
3357	1.228334111818352e+00	6.256965860079791e-01	1.220093556280085e+00	2.471892941785885e+02	7.353419092357854e-01	2.769735540234128e+05	1.007732900480235e+05	2.877283461905305e+02	-2.234560627423974e-02	5.957969500380775e-01	
3358	1.198735157354849e+00	7.098786184450906e-01	1.219010668304662e+00	2.473885290112372e+02	9.841800642628113e-01	2.767664862559808e+05	1.006653283366319e+05	2.876754183203190e+02	-2.671832039115174e-02	5.968638372877445e-01	
3359	1.157807141143562e+00	7.968369107660898e-01	1.218091559263170e+00	2.476758231030209e+02	1.317240344229090e+00	2.765956913174391e+05	1.005659551147837e+05	2.876082861562567e+02	-3.074317961594564e-02	5.980813788407106e-01	
3360	-2.865613556690635e-01	2.468221827680307e-01	1.244284946991451e+00	2.412102733085586e+02	1.349457107352630e+01	2.824344349922546e+05	1.035925627977843e+05	2.900274308008108e+02	9.184185512672616e-02	5.687038290577427e-01	
3361	-2.916667409681654e-01	2.864378501488684e-01	1.242076097199328e+00	2.419137308447895e+02	1.341860713496099e+01	2.819751901744723e+05	1.033377869031184e+05	2.898286390408956e+02	8.152280648536307e-02	5.715574707555638e-01	
3362	1.092354187692485e+00	9.001257348390350e-01	1.217240556222830e+00	2.480979573292777e+02	1.797870396766921e+00	2.764545435529592e+05	1.004678217193094e+05	2.875285126108608e+02	-3.471782283158288e-02	5.996100088098475e-01	
3363	9.941584877297208e-01	9.930240835856490e-01	1.216369067881229e+00	2.486114103950727e+02	2.430099480342901e+00	2.763221832555901e+05	1.003652576046117e+05	2.874407791229451e+02	-3.887192104331554e-02	6.013861197528492e-01	
3364	8.658932572149097e-01	1.071620995969935e+00	1.215601003183330e+00	2.490972641095173e+02	3.209361584156999e+00	2.762130505300933e+05	1.002746746751207e+05	2.873628069289305e+02	-4.254075186705137e-02	6.030451469057055e-01	
3365	7.171279706810202e-01	1.123705984981441e+00	1.215216275045264e+00	2.494696969909058e+02	4.155990977918354e+00	2.761816181381685e+05	1.002271620266525e+05	2.873175809950189e+02	-4.446513066774573e-02	6.042192165530607e-01	
3366	1.174334112556088e+00	-1.198366204797822e-01	1.230285700949098e+00	2.424713815835897e+02	5.176653604978829e+00	2.791902420962241e+05	1.021142253830667e+05	2.891416240953030e+02	3.196556380479344e-02	5.782948320104636e-01	
3367	1.123894001084255e+00	-7.441596592590267e-02	1.235666564558156e+00	2.351519449026210e+02	5.905290809154581e+00	2.788062219116551e+05	1.025667864355614e+05	2.891583903740118e+02	5.029539646029136e-02	5.584283201560782e-01	
3368	1.158014100056894e+00	-9.478657585140364e-02	1.232230446386500e+00	2.389611749308409e+02	5.456670440519764e+00	2.788383207603253e+05	1.022623520448332e+05	2.891040577750331e+02	3.796505692738952e-02	5.690791440497192e-01	
3369	1.165056010718466e+00	1.075998059050696e-01	1.230097858937701e+00	2.344964324217130e+02	-4.842607017018360e-01	2.776777810368564e+05	1.021305535921418e+05	2.892320186625553e+02	3.262689632172414e-02	5.591463236401711e-01	
3370	-1.926063133078505e-01	-7.161680348985013e-01	1.233185724448142e+00	2.443862178961768e+02	-1.668987851438195e-01	2.799531482181718e+05	1.022950214126729e+05	2.889723929250625e+02	3.928824645543693e-02	5.815288974615807e-01	
3371	-1.457573328300354e-01	-7.887780426141977e-01	1.231477416272502e+00	2.449023215350920e+02	4.918910325060299e-02	2.795995962540408e+05	1.020991565012290e+05	2.888191912962908e+02	3.135523712981962e-02	5.837200216894698e-01	
3372	5.024171201043988e-01	-1.272645910049043e+00	1.224458862248398e+00	2.466136701655737e+02	2.727217510510971e+00	2.780773281393850e+05	1.012958093985454e+05	2.881891495775621e+02	-1.182290956827037e-03	5.918502616512649e-01	
3373	-1.405525947366129e-01	9.494760362116679e-01	1.223886743200894e+00	2.476202882063656e+02	9.593003813815637e+00	2.781216557301786e+05	1.012137741466255e+05	2.880903652249272e+02	-4.504919873421286e-03	5.950554573784871e-01	
3374	-3.484778435772771e-01	-3.693117218126887e-01	1.243054639070590e+00	2.406595209845565e+02	1.116451770660745e+00	2.819554718874135e+05	1.034634911394886e+05	2.899527654427070e+02	8.661413638229321e-02	5.671592633387971e-01	
3375	1.059062889791933e+00	3.302942186413094e-02	1.243446710087629e+00	2.276113456981807e+02	6.569572919053820e-01	2.803469386294849e+05	1.038059123120830e+05	2.908206610911415e+02	1.004830337537217e-01	5.354353791099989e-01	
3376	1.051727925058309e+00	-2.827733127101443e-02	1.243436551398622e+00	2.291157459784284e+02	6.474724483154273e+00	2.809825052472402e+05	1.039428810125742e+05	2.912067690820655e+02	1.060306020767237e-01	5.388341040163548e-01	
3377	-4.279366463080758e-02	-1.055145755886632e+00	1.228506033258285e+00	2.456374735102440e+02	1.222664097337741e+00	2.789533997534327e+05	1.017581662553546e+05	2.885508272701837e+02	1.754429580029058e-02	5.871684353446508e-01	
3378	5.705122861728502e-02	-1.129316846271333e+00	1.227317353023650e+00	2.459563728313360e+02	1.509090298380187e+00	2.787006834143157e+05	1.016218916617873e+05	2.884434925500377e+02	1.202484051019177e-02	5.886134228484070e-01	
3379	1.180864159128764e+00	-9.528889235930936e-01	1.222959495951141e+00	2.462744792662725e+02	4.662007752900544e+00	2.776457011717256e+05	1.011359807269520e+05	2.880871995881751e+02	-7.655744179786845e-03	5.919353962203190e-01	
3380	1.004350091991963e+00	-1.148801083507158e+00	1.223230703301408e+00	2.465885991578304e+02	3.975564673469892e+00	2.777642523416143e+05	1.011612575565146e+05	2.880953120527802e+02	-6.631970584179062e-03	5.925215009090612e-01	
3381	-2.141547622010003e-01	8.548830503694428e-01	1.225898859461399e+00	2.470794917791016e+02	1.010918931447739e+01	2.785550075336396e+05	1.014455729850795e+05	2.882762100522567e+02	4.883501633863426e-03	5.926414388043044e-01	
3382	1.010353900169069e+00	9.622454334294706e-04	1.251426129311992e+00	1.959736701593827e+02	2.586125581304423e+00	2.823760902906985e+05	1.068114613032188e+05	2.973329114322532e+02	2.222151398236848e-01	4.530644452223342e-01	
3383	-1.555026678615795e-01	1.740676590494533e-02	1.275430565617958e+00	2.270485822618729e+02	1.226179419828533e+01	2.885156682588442e+05	1.072989799767614e+05	2.930684842180144e+02	2.419608418747264e-01	5.194705962416829e-01	
3384	1.242826042558835e+00	1.876718099123325e-01	1.226242145878137e+00	2.422346656895747e+02	5.847853167589773e-01	2.780152542154510e+05	1.016357284229802e+05	2.887357174387189e+02	1.258526327693693e-02	5.799121667636586e-01	
3385	3.333131804408292e-01	1.248541803298024e+00	1.217841305307751e+00	2.491081176335598e+02	6.633592443867705e+00	2.768010843926232e+05	1.005222480740708e+05	2.875423633969721e+02	-3.251342196826231e-02	6.019374243108878e-01	
3386	-1.929044345701921e-01	-8.882704472128589e-01	1.231428668088799e+00	2.448840143889621e+02	8.297099639050525e-01	2.795754883690524e+05	1.020904726213423e+05	2.888060586665836e+02	3.100351869482540e-02	5.837161023019484e-01	
3387	6.600741325681263e-02	1.130865817155110e+00	1.220296746201472e+00	2.485400173255036e+02	8.244291840177832e+00	2.773447082621817e+05	1.008026258353100e+05	2.877641826657411e+02	-2.115743493511504e-02	5.992422893441290e-01	
3388	1.076073015160892e+00	4.664829601155306e-02	1.241774143884429e+00	2.306534840001198e+02	8.730772716557947e-02	2.798682504588933e+05	1.033787472681917e+05	2.900140229330984e+02	8.318180173730205e-02	5.440754041091231e-01	
3389	1.113420013355276e+00	-5.867910074150402e-02	1.237599522381208e+00	2.331978296956544e+02	5.845397590133212e+00	2.788364543007493e+05	1.027408814216680e+05	2.891968108819995e+02	5.734667041306330e-02	5.528854624891893e-01	
3390	6.857574950750204e-01	-1.267040991634308e+00	1.223887092632429e+00	2.466667823574905e+02	3.179769681872398e+00	2.779407310658380e+05	1.012318109753646e+05	2.881416221812663e+02	-3.774384069242035e-03	5.923161200532315e-01	
3391	1.028352864894438e+00	1.166591446152681e-02	1.244919935979855e+00	2.114244615885321e+02	1.218608502708612e+00	2.806521194872695e+05	1.050793758507704e+05	2.940399959392537e+02	1.520614305873515e-01	4.940478073232450e-01	
3392	-2.654536402677048e-01	7.609820231170877e-01	1.227862701505298e+00	2.465204943936058e+02	1.054361273021201e+01	2.789773299909878e+05	1.016739401615861e+05	2.884630507584920e+02	1.413293241519247e-02	5.902094177953098e-01	
3393	1.014080861157806e+00	-2.689712254676468e-03	1.248577132780734e+00	2.155311577791968e+02	4.410857970302621e+00	2.841387261358897e+05	1.062113150932111e+05	2.963369146255928e+02	1.979077462960434e-01	5.003154205858893e-01	
3394	1.036214840316686e+00	-1.502710034920089e-02	1.243304821181689e+00	2.262690309327651e+02	5.851374936592713e+00	2.821917965230157e+05	1.046354712376714e+05	2.931781919065920e+02	1.340822049596605e-01	5.303688296323528e-01	
3395	1.273901181747830e+00	-7.581493333213298e-01	1.223111209937230e+00	2.455621817627399e+02	5.196005793533698e+00	2.775572225180673e+05	1.011582449588121e+05	2.881148775204398e+02	-6.753988180346467e-03	5.901481510900295e-01	
3396	-3.482800306957978e-01	-4.322584927378273e-01	1.241233592190935e+00	2.413584348128900e+02	8.718658310692898e-01	2.815847176211207e+05	1.032473131477969e+05	2.897714428837980e+02	7.785839748327253e-02	5.698166785061637e-01	
3397	1.106465149058914e+00	-1.059212101003776e+00	1.223072411329690e+00	2.464752975270138e+02	4.328904267542175e+00	2.777059813933836e+05	1.011453175092586e+05	2.880871965582508e+02	-7.277581595363108e-03	5.923486161496433e-01	
3398	1.016408900821629e+00	-5.113575026705073e-03	1.248623478239638e+00	2.190777281940050e+02	4.820916411909923e+00	2.841671632465987e+05	1.059754686426363e+05	2.956679119329012e+02	1.883553865699918e-01	5.091208886296418e-01	
3399	-3.231581251008097e-01	6.043823544533734e-01	1.231521854873385e+00	2.454050820410066e+02	1.117883866288080e+01	2.797538859224204e+05	1.021008966727052e+05	2.888136918968401e+02	3.142571834285438e-02	5.855093257891577e-01	
3400	1.010353899586480e+00	-9.622518785143119e-04	1.252785963613636e+00	2.083861053922852e+02	4.059324292664828e+00	2.844564058821931e+05	1.068474196715253e+05	2.971101612314320e+02	2.236715419378051e-01	4.814671547674790e-01	
3401	-3.259495700991674e-01	2.203128157512544e-01	1.245139917952862e+00	2.411453195063590e+02	1.208387364450462e+01	2.826143420648676e+05	1.036817955882543e+05	2.900779374093867e+02	9.545600200853009e-02	5.679355696174920e-01	
3402	1.091501932792285e+00	5.384711680714502e-02	1.240039217508750e+00	2.323761670319834e+02	4.908926362979196e-02	2.796152244728192e+05	1.031368998454877e+05	2.897403616632446e+02	7.338638792099632e-02	5.491649728839384e-01	
3403	-1.859645328650423e-01	-2.701200523210458e-02	1.269579374688274e+00	2.294536437880306e+02	7.290029416049083e+00	2.872989914460586e+05	1.066173005223881e+05	2.925486977544813e+02	2.143511519677468e-01	5.273588652871416e-01	
3404	1.016408903585787e+00	5.113571051346000e-03	1.247847873692171e+00	2.001317564535869e+02	1.110324202452224e+00	2.811269381176149e+05	1.060310900265199e+05	2.960069636390116e+02	1.906081890438977e-01	4.650088710726335e-01	
3405	-2.243327675188760e-01	-5.385951139968182e-02	1.262663056151866e+00	2.326224996839273e+02	5.560277492722387e+00	2.859233492520847e+05	1.057931571981151e+05	2.918773869563092e+02	1.809713258983238e-01	5.380705250228205e-01	
3406	1.227351026716096e+00	-1.557345217852489e-01	1.228543396166190e+00	2.455497553037307e+02	4.630126742318990e+00	2.792141783533605e+05	1.018665439761090e+05	2.888493639966665e+02	2.193385931677605e-02	5.867345262926672e-01	
3407	4.906709465477202e-01	1.276046900141286e+00	1.217102563748633e+00	2.491985179759909e+02	5.714679609902658e+00	2.766206966210104e+05	1.004383652401030e+05	2.874768010217762e+02	-3.591088248949294e-02	6.025348845393140e-01	
3408	6.601750800004003e-01	1.271493998252137e+00	1.216680177809518e+00	2.491570116581467e+02	4.810561896392989e+00	2.764976823958909e+05	1.003905795355433e+05	2.874397815045926e+02	-3.784632073163970e-02	6.026363587163053e-01	
3409	1.118353957423476e+00	6.449904278560531e-02	1.236606726716917e+00	2.338193098507602e+02	2.353848961426722e-01	2.788914214124593e+05	1.027143839182475e+05	2.893543437453391e+02	5.627345653217617e-02	5.544790495957546e-01	
3410	-1.242733613231643e-01	-9.755230605569599e-01	1.229835895103902e+00	2.452797930479148e+02	9.921132332622605e-01	2.792351203530903e+05	1.019101149505053e+05	2.886692156293595e+02	2.369859064953074e-02	5.855568661821787e-01	
3411	-3.476461018658751e-01	4.119030412702397e-01	1.237093114419234e+00	2.438015438622278e+02	1.183697906294378e+01	2.809428634795267e+05	1.027449994896952e+05	2.893267908614147e+02	5.751346226884892e-02	5.786316211702108e-01	
3412	-3.257832055380652e-01	-2.215985731581411e-01	1.248583406939058e+00	2.384485776455595e+02	2.173333907666392e+00	2.830788721057087e+05	1.041232350131153e+05	2.905095669675443e+02	1.133353814660348e-01	5.589412359266078e-01	
3413	-2.990222164857461e-01	6.793317805064489e-01	1.229702554556670e+00	2.459499780188360e+02	1.089056526942406e+01	2.793689627621933e+05	1.018899173502219e+05	2.886432992942700e+02	2.288053829792458e-02	5.878174407505333e-01	
3414	1.062845877046674e+00	-3.414944598984087e-02	1.242736135838060e+00	2.301046795225663e+02	6.402594799476293e+00	2.805346972691391e+05	1.036860578794829e+05	2.906509732498820e+02	9.562863525772128e-02	5.419757330908221e-01	
3415	1.012475827604212e+00	-1.215274699729146e-09	1.249740705251176e+00	2.031691503342447e+02	3.628422985319071e+00	2.829472285914427e+05	1.065709816633893e+05	2.970635701127617e+02	2.124751245686563e-01	4.705800953362645e-01	
3416	1.785114419299837e-01	-1.195479829509303e+00	1.226227333923269e+00	2.462416401887716e+02	1.856336776918396e+00	2.784676901623322e+05	1.014968396183067e+05	2.883446328615961e+02	6.959926024971295e-03	5.899267123159061e-01	
3417	3.267225196803631e-01	-1.245250954684742e+00	1.225252648053319e+00	2.464684854430114e+02	2.270718281725682e+00	2.782556965839657e+05	1.013856511405366e+05	2.882578812987059e+02	2.456519955204399e-03	5.910370918350991e-01	
3418	1.023901936873489e+00	-9.112255586920923e-03	1.246277752778821e+00	2.227944817902721e+02	5.560504704788643e+00	2.832300131413021e+05	1.053213421811313e+05	2.943959883865822e+02	1.618616604554152e-01	5.198882686833664e-01	
3419	1.019551861731462e+00	-7.471237141996783e-03	1.247508601257791e+00	2.210681574383558e+02	5.210723942786792e+00	2.837318133767740e+05	1.056533754932583e+05	2.950327133649964e+02	1.753098239988508e-01	5.147772189539377e-01	
3420	1.941863998482585e-01	1.200329822539478e+00	1.218924070307658e+00	2.488745690457242e+02	7.476036876900078e+00	2.770433143956054e+05	1.006453316602944e+05	2.876387067328311e+02	-2.752823483012755e-02	6.007962543589681e-01	
3421	-3.468696118837247e-01	3.555024663464587e-01	1.239031440084273e+00	2.431049470455642e+02	1.194683109509182e+01	2.813408834345411e+05	1.029736029649629e+05	2.895169049281043e+02	6.677246372958782e-02	5.759031319307322e-01	
3422	-2.235615637765213e-01	5.209137052151139e-02	1.260859608391932e+00	2.343348092528206e+02	1.208999076214178e+01	2.856924919705395e+05	1.055434359162952e+05	2.916049160415408e+02	1.708570014750361e-01	5.436270344406160e-01	
3423	1.233306242124813e+00	-8.561227475637557e-01	1.222968331909143e+00	2.459820994456363e+02	4.947672250926079e+00	2.775979029300535e+05	1.011400213285733e+05	2.880966277802126e+02	-7.492089903445872e-03	5.912323563277032e-01	
